title,firstname,lastname,party,state,district,gender,phone,website,webform,drive_id,bioguide_id,votesmart_id,fec_id,govtrack_id,crp_id,twitter_id,congresspedia_url,youtube_url,birthdate,oc_email
Sen,John,Hoeven,R,ND,Senior Seat,M,202-224-2551,http://www.hoeven.senate.gov,http://www.hoeven.senate.gov/public/index.cfm/email-the-senator,0B9oZ9Poh4Y5NRWpsRlE0dHlJOEk,H001061,41788,S0ND00093,412494,N00031688,SenJohnHoeven,http://www.opencongress.org/wiki/John_Hoeven,http://youtube.com/senatorjohnhoevennd,3/13/1957,Sen.Hoeven@opencongress.org
Rep,Janice,Hahn,D,CA,44,F,202-225-8220,http://hahn.house.gov,https://hahn.house.gov/contact-me/email-me,0B9oZ9Poh4Y5NRElBUG5oZVo1RkU,H001063,70502,H8CA36097,412498,N00006806,Rep_JaniceHahn,http://www.opencongress.org/wiki/Janice_Hahn,http://youtube.com/RepJaniceHahn,3/30/1952,Rep.Hahn@opencongress.org
Rep,Denny,Heck,D,WA,10,M,202-225-9740,http://dennyheck.house.gov,https://dennyheck.house.gov/contact/email-me,0B9oZ9Poh4Y5NYXdhSGtPNTBiaHM,H001064,126058,H0WA03161,412584,N00031557,RepDennyHeck,,http://youtube.com/RepDennyHeck,7/29/1952,Rep.Dennyheck@opencongress.org
Rep,George,Holding,R,NC,13,M,202-225-3032,http://holding.house.gov,https://holding.house.gov/contact/email-me,0B9oZ9Poh4Y5NVVdIUWVJMGV1dVE,H001065,136462,H2NC13110,412553,N00033399,RepHolding,,http://youtube.com/repholding,4/17/1968,Rep.Holding@opencongress.org
Rep,Steven,Horsford,D,NV,4,M,202-225-9894,http://horsford.house.gov,https://horsford.house.gov/contact/email-me,0B9oZ9Poh4Y5NZXNxR25nRVhzVTA,H001066,44064,H2NV04011,412559,N00033638,RepHorsford,,http://youtube.com/RepHorsford,4/29/1973,Rep.Horsford@opencongress.org
Rep,Richard,Hudson,R,NC,8,M,202-225-3715,http://hudson.house.gov,https://hudson.house.gov/email-me,0B9oZ9Poh4Y5NUGg2cll3VXZDNVk,H001067,136448,H2NC08185,412550,N00033630,RepRichHudson,,http://youtube.com/RepRichHudson,11/4/1971,Rep.Hudson@opencongress.org
Rep,Jared,Huffman,D,CA,2,M,202-225-5161,http://huffman.house.gov,https://huffman.house.gov/contact/email-me,0B9oZ9Poh4Y5NTHZORlV5MkpuX00,H001068,59849,H2CA06259,412511,N00033030,RepHuffman,,http://youtube.com/rephuffman,2/18/1964,Rep.Huffman@opencongress.org
Sen,Heidi,Heitkamp,D,ND,Junior Seat,F,202-224-2043,http://www.heitkamp.senate.gov,http://www.heitkamp.senate.gov/public/index.cfm/email-heidi,0B9oZ9Poh4Y5NelJQVlU2R2lTa1E,H001069,41716,S2ND00099,412554,N00033782,SenatorHeitkamp,,http://youtube.com/senatorheidiheitkamp,10/30/1955,Sen.Heitkamp@opencongress.org
Sen,James,Inhofe,R,OK,Senior Seat,M,202-224-4721,http://www.inhofe.senate.gov,http://www.inhofe.senate.gov/contact,0B9oZ9Poh4Y5NZVkzZERIcFBLa1k,I000024,27027,S4OK00083,300055,N00005582,InhofePress,http://www.opencongress.org/wiki/James_Inhofe,http://youtube.com/jiminhofepressoffice,11/17/1934,Sen.Inhofe@opencongress.org
Sen,John,Isakson,R,GA,Junior Seat,M,202-224-3643,http://www.isakson.senate.gov,http://www.isakson.senate.gov/public/index.cfm/email-me,0B9oZ9Poh4Y5NZVZhajlhQWJOZUE,I000055,1721,S6GA00119,400194,N00002593,SenatorIsakson,http://www.opencongress.org/wiki/John_Isakson,http://youtube.com/SenatorIsakson,12/28/1944,Sen.Isakson@opencongress.org
Rep,Darrell,Issa,R,CA,49,M,202-225-3906,http://issa.house.gov,http://issa.house.gov/contact/contact-me,0B9oZ9Poh4Y5NZVpGalBtNk5rX00,I000056,16553,H0CA48024,400196,N00007017,DarrellIssa,http://www.opencongress.org/wiki/Darrell_Issa,http://youtube.com/repdarrellissa,11/1/1953,Rep.Issa@opencongress.org
Rep,Steve,Israel,D,NY,3,M,202-225-3335,http://israel.house.gov,https://israel.house.gov/contact/email-me,0B9oZ9Poh4Y5NYjhLdUhBVU1IX2M,I000057,55440,H0NY02085,400195,N00013345,RepSteveIsrael,http://www.opencongress.org/wiki/Steve_Israel,http://youtube.com/repsteveisrael,5/30/1958,Rep.Israel@opencongress.org
Rep,Sheila,Jackson Lee,D,TX,18,F,202-225-3816,http://jacksonlee.house.gov,http://jacksonlee.house.gov/contact/,0B9oZ9Poh4Y5NNUtmTzRhSUZUTjg,J000032,21692,H4TX18054,400199,N00005818,JacksonLeeTX18,http://www.opencongress.org/wiki/Sheila_Jackson_Lee,http://youtube.com/TX18SJL,1/12/1950,Rep.Jacksonlee@opencongress.org
Rep,Eddie,Johnson,D,TX,30,F,202-225-8885,http://ebjohnson.house.gov,https://ebjohnson.house.gov/contact/email-me,0B9oZ9Poh4Y5Nd2N4SE50U2tLMzg,J000126,27098,H2TX00015,400204,N00008122,RepEBJ,http://www.opencongress.org/wiki/Eddie_Bernice_Johnson,http://youtube.com/RepEddieBJohnson,12/3/1935,Rep.Ebjohnson@opencongress.org
Rep,Sam,Johnson,R,TX,3,M,202-225-4201,http://samjohnson.house.gov,http://samjohnson.house.gov/contact/,0B9oZ9Poh4Y5Ndml6MVJYUU4wU3c,J000174,27079,H2TX03118,400206,N00008028,SamsPressShop,http://www.opencongress.org/wiki/Samuel_Johnson,http://youtube.com/RepSamJohnson,10/11/1930,Rep.Samjohnson@opencongress.org
Sen,Tim,Johnson,D,SD,Senior Seat,M,202-224-5842,http://www.johnson.senate.gov,http://www.johnson.senate.gov/public/index.cfm?p=ContactForm,0B9oZ9Poh4Y5NXzhkQmhOT2FKaWM,J000177,27067,S6SD00051,300058,N00010084,SenJohnsonSD,http://www.opencongress.org/wiki/Tim_Johnson,http://youtube.com/senatorjohnson,12/28/1946,Sen.Johnson@opencongress.org
Rep,Walter,Jones,R,NC,3,M,202-225-3415,http://jones.house.gov,https://jones.house.gov/contact-me/email-me,0B9oZ9Poh4Y5Nd0Nqb3JkXzRvTnc,J000255,21785,H2NC01081,400209,N00002299,RepWalterJones,http://www.opencongress.org/wiki/Walter_Beaman_Jones,http://youtube.com/RepWalterJones,2/10/1943,Rep.Jones@opencongress.org
Rep,Henry,Johnson,D,GA,4,M,202-225-1605,http://hankjohnson.house.gov,https://hankjohnson.house.gov/contact-me/email-me,0B9oZ9Poh4Y5NSkh0a2ZUOGtUWW8,J000288,68070,H6GA04129,412199,N00027848,RepHankJohnson,http://www.opencongress.org/wiki/Henry_Johnson,http://youtube.com/RepHankJohnson,10/2/1954,Rep.Hankjohnson@opencongress.org
Rep,Jim,Jordan,R,OH,4,M,202-225-2676,http://jordan.house.gov,http://jordan.house.gov/contact/,0B9oZ9Poh4Y5NTFFOU0Zoak5PWm8,J000289,8158,H6OH04082,412226,N00027894,Jim_Jordan,http://www.opencongress.org/wiki/James_Jordan,http://youtube.com/RepJimJordan,2/17/1964,Rep.Jordan@opencongress.org
Rep,Lynn,Jenkins,R,KS,2,F,202-225-6601,http://lynnjenkins.house.gov,https://lynnjenkins.house.gov/contact-me,0B9oZ9Poh4Y5NRXhHbW15a0lmSm8,J000290,18594,H8KS02090,412284,N00029077,RepLynnJenkins,http://www.opencongress.org/wiki/Lynn_Jenkins,http://youtube.com/RepLynnJenkins,6/10/1963,Rep.Lynnjenkins@opencongress.org
Sen,Mike,Johanns,R,NE,Senior Seat,M,202-224-4224,http://www.johanns.senate.gov,http://www.johanns.senate.gov/public/?p=EmailSenatorJohanns,0B9oZ9Poh4Y5NQ3NEeWxZX3lxUDA,J000291,21309,S8NE00117,412320,N00029444,Mike_Johanns,http://www.opencongress.org/wiki/Mike_Johanns,http://youtube.com/SenatorMikeJohanns,6/18/1950,Sen.Johanns@opencongress.org
Rep,Bill,Johnson,R,OH,6,M,202-225-5705,http://billjohnson.house.gov,http://billjohnson.house.gov/contact/default.aspx,0B9oZ9Poh4Y5NX1Y3aHFxMnVmMGc,J000292,120649,H0OH06189,412460,N00032088,RepBillJohnson,http://www.opencongress.org/wiki/Bill_Johnson,http://youtube.com/RepBillJohnson,11/10/1954,Rep.Billjohnson@opencongress.org
Sen,Ron,Johnson,R,WI,Senior Seat,M,202-224-5323,http://www.ronjohnson.senate.gov,http://www.ronjohnson.senate.gov/public/index.cfm/contact,0B9oZ9Poh4Y5NN3VodUhabzMyNms,J000293,126217,S0WI00197,412496,N00032546,SenRonJohnson,http://www.opencongress.org/wiki/Ron_Johnson,http://youtube.com/SenatorRonJohnson,4/8/1955,Sen.Ronjohnson@opencongress.org
Rep,Hakeem,Jeffries,D,NY,8,M,202-225-5936,http://jeffries.house.gov,https://jeffriesforms.house.gov/contact/,0B9oZ9Poh4Y5NaHhYVHNrakd5bUE,J000294,55285,H2NY10092,412561,N00033640,RepJeffries,,,8/4/1970,Rep.Jeffries@opencongress.org
Rep,David,Joyce,R,OH,14,M,202-225-5731,http://joyce.house.gov,https://joyce.house.gov/email-me,0B9oZ9Poh4Y5NMXJBOVlmd0ZiRlE,J000295,143052,H2OH14064,412566,N00035007,RepDaveJoyce,,http://youtube.com/repdavejoyce,3/17/1957,Rep.Joyce@opencongress.org
Rep,David,Jolly,R,FL,13,M,202-225-5961,http://jolly.house.gov,https://jolly.house.gov/contact/email-me,0B9oZ9Poh4Y5NUC16YVNlNWFXbkE,J000296,146146,H4FL13101,412603,N00035717,USRepDavidJolly,,,10/31/1972,Rep.Jolly@opencongress.org
Rep,Marcy,Kaptur,D,OH,9,F,202-225-4146,http://www.kaptur.house.gov,https://forms.house.gov/kaptur/webforms/issue_subscribe.shtml,0B9oZ9Poh4Y5NRWRqampVSUNrUnc,K000009,27016,H2OH09031,400211,N00003522,RepMarcyKaptur,http://www.opencongress.org/wiki/Marcy_Kaptur,http://youtube.com/USRepMarcyKaptur,6/17/1946,Rep.Kaptur@opencongress.org
Rep,Ron,Kind,D,WI,3,M,202-225-5506,http://kind.house.gov,https://kindforms.house.gov/email-ron,0B9oZ9Poh4Y5NbF9MdTlnUTczalk,K000188,630,H6WI03099,400218,N00004403,RepRonKind,http://www.opencongress.org/wiki/Ronald_James_Kind,http://youtube.com/RepRonKind,3/16/1963,Rep.Kind@opencongress.org
Rep,Peter,King,R,NY,2,M,202-225-7896,http://peteking.house.gov,https://peteking.house.gov/contact/email-me,0B9oZ9Poh4Y5NWFNHa21WeFBYQXM,K000210,26968,H2NY03089,400219,N00001193,RepPeteKing,http://www.opencongress.org/wiki/Peter_King,http://youtube.com/RepPeterKing,4/5/1944,Rep.Peteking@opencongress.org
Rep,Jack,Kingston,R,GA,1,M,202-225-5831,http://kingston.house.gov,https://kingston.house.gov/contactform/,0B9oZ9Poh4Y5Nank4NjBUZlBIdHM,K000220,26816,H2GA01157,400221,N00002656,JackKingston,http://www.opencongress.org/wiki/Jack_Kingston,http://youtube.com/jackkingston,4/24/1955,Rep.Kingston@opencongress.org
Sen,Mark,Kirk,R,IL,Junior Seat,M,202-224-2854,http://www.kirk.senate.gov,http://www.kirk.senate.gov/?p=comment_on_legislation,0B9oZ9Poh4Y5Nd1E4YWZmNG04cU0,K000360,33502,H0IL10120,400222,N00012539,SenatorKirk,http://www.opencongress.org/wiki/Mark_Kirk,http://youtube.com/SenatorKirk,9/15/1959,Sen.Kirk@opencongress.org
Rep,Steve,King,R,IA,4,M,202-225-4426,http://steveking.house.gov,https://forms.house.gov/king/webforms/issue_subscribe.html,0B9oZ9Poh4Y5NLVY2U0JwVmNacXc,K000362,10853,H2IA05072,400220,N00025237,SteveKingIA,http://www.opencongress.org/wiki/Steve_King,http://youtube.com/stevekingia,5/28/1949,Rep.Steveking@opencongress.org
Rep,John,Kline,R,MN,2,M,202-225-2271,http://kline.house.gov,http://kline.house.gov/contact/,0B9oZ9Poh4Y5NM0hoQVBTdV90SWs,K000363,20311,H8MN06047,400224,N00004436,RepJohnKline,http://www.opencongress.org/wiki/John_Kline,http://youtube.com/repjohnkline,9/6/1947,Rep.Kline@opencongress.org
Sen,Amy,Klobuchar,D,MN,Senior Seat,F,202-224-3244,http://www.klobuchar.senate.gov,http://www.klobuchar.senate.gov/public/email-amy,0B9oZ9Poh4Y5NS0E0RFVYZTNtdnc,K000367,65092,S6MN00267,412242,N00027500,,http://www.opencongress.org/wiki/Amy_Klobuchar,http://youtube.com/senatorklobuchar,5/25/1960,Sen.Klobuchar@opencongress.org
Rep,Ann,Kirkpatrick,D,AZ,1,F,202-225-3361,http://kirkpatrick.house.gov,https://kirkpatrick.house.gov/contact/email-me,0B9oZ9Poh4Y5NNEkySzY3Uzh4TzQ,K000368,28425,H8AZ01104,412286,N00029260,RepKirkpatrick,http://www.opencongress.org/wiki/Ann_Kirkpatrick,http://youtube.com/repannkirkpatrick,3/24/1950,Rep.Kirkpatrick@opencongress.org
Rep,William,Keating,D,MA,9,M,202-225-3111,http://keating.house.gov,https://forms.house.gov/keating/webforms/contact.shtml,0B9oZ9Poh4Y5NSGtGVFVhRmZUelU,K000375,4743,H0MA10082,412435,N00031933,USRepKeating,http://www.opencongress.org/wiki/Bill_Keating,http://youtube.com/RepBillKeating,9/6/1952,Rep.Keating@opencongress.org
Rep,Mike,Kelly,R,PA,3,M,202-225-5406,http://kelly.house.gov,https://kelly.house.gov/contact-me/email-me,0B9oZ9Poh4Y5NMW94Y2U5enh4bFk,K000376,119463,H0PA03271,412465,N00031647,MikeKellyPA,http://www.opencongress.org/wiki/Mike_Kelly,http://youtube.com/repmikekelly,5/10/1948,Rep.Kelly@opencongress.org
Rep,Adam,Kinzinger,R,IL,16,M,202-225-3635,http://kinzinger.house.gov,https://kinzinger.house.gov/email-adam,0B9oZ9Poh4Y5Nb2xSanFWTUZKU00,K000378,116559,H0IL11052,412421,N00030667,RepKinzinger,http://www.opencongress.org/wiki/Adam_Kinzinger,http://youtube.com/RepAdamKinzinger,2/27/1978,Rep.Kinzinger@opencongress.org
Rep,Joseph,Kennedy,D,MA,4,M,202-225-5931,http://kennedy.house.gov,https://kennedy.house.gov/contact/email-me,0B9oZ9Poh4Y5NZ1VnY3NjVVFjc0U,K000379,141275,H2MA04073,412543,N00034044,RepJoeKennedy,,,10/4/1980,Rep.Kennedy@opencongress.org
Rep,Daniel,Kildee,D,MI,5,M,202-225-3611,http://dankildee.house.gov,https://dankildee.house.gov/contact/email-me,0B9oZ9Poh4Y5NWWtGNTc1c3VNSnM,K000380,136102,H2MI05119,412546,N00033395,RepDanKildee,,http://youtube.com/RepDanKildee,8/11/1958,Rep.Dankildee@opencongress.org
Rep,Derek,Kilmer,D,WA,6,M,202-225-5916,http://kilmer.house.gov,https://kilmer.house.gov/contact/email-me,0B9oZ9Poh4Y5NeHlkdmRhcWlqeW8,K000381,51516,H2WA06129,412583,N00034453,RepDerekKilmer,,,1/1/1974,Rep.Kilmer@opencongress.org
Rep,Ann,Kuster,D,NH,2,F,202-225-5206,http://kuster.house.gov,https://kuster.house.gov/contact/email-me,0B9oZ9Poh4Y5NWTFESEFNZVAtbmM,K000382,122256,H0NH02181,412557,N00030875,RepAnnieKuster,,http://youtube.com/RepKuster,9/5/1956,Rep.Kuster@opencongress.org
Sen,Angus,King,I,ME,Junior Seat,M,202-224-5344,http://www.king.senate.gov,http://www.king.senate.gov/contact,0B9oZ9Poh4Y5NT1B1VENmM0RnZms,K000383,22381,S2ME00109,412545,N00034580,SenAngusKing,,http://youtube.com/SenatorAngusKing,3/31/1944,Sen.King@opencongress.org
Sen,Timothy,Kaine,D,VA,Junior Seat,M,202-224-4024,http://www.kaine.senate.gov,http://www.kaine.senate.gov/contact,0B9oZ9Poh4Y5NclhOQ0syci00cHM,K000384,50772,S2VA00142,412582,N00033177,SenKaineOffice,,http://youtube.com/SenatorTimKaine,2/26/1958,Sen.Kaine@opencongress.org
Rep,Robin,Kelly,D,IL,2,F,202-225-0773,http://robinkelly.house.gov,https://robinkelly.house.gov/contact/email-me,0B9oZ9Poh4Y5NRHZrbEo1TW50S0U,K000385,33384,H2IL02172,412595,N00035215,RepRobinKelly,,,4/30/1956,Rep.Robinkelly@opencongress.org
Rep,Tom,Latham,R,IA,3,M,202-225-5476,http://latham.house.gov,https://latham.house.gov/contact/contactform.htm,0B9oZ9Poh4Y5NbDVzd1Uyc1dzamc,L000111,22175,H4IA05102,400234,N00004227,TomLatham,http://www.opencongress.org/wiki/Thomas_Latham,http://youtube.com/CongressmanTomLatham,7/14/1948,Rep.Latham@opencongress.org
Sen,Patrick,Leahy,D,VT,Senior Seat,M,202-224-4242,http://www.leahy.senate.gov,https://www.leahy.senate.gov/contact/,0B9oZ9Poh4Y5NeTF3TVpfVXF1RFk,L000174,53353,S4VT00017,300065,N00009918,SenatorLeahy,http://www.opencongress.org/wiki/Patrick_Leahy,http://youtube.com/SenatorPatrickLeahy,3/31/1940,Sen.Leahy@opencongress.org
Sen,Carl,Levin,D,MI,Senior Seat,M,202-224-6221,http://www.levin.senate.gov,https://www.levin.senate.gov/contact/email/,0B9oZ9Poh4Y5NUkhvSzFTOFAzZWs,L000261,53307,S8MI00158,300066,N00001691,SenCarlLevin,http://www.opencongress.org/wiki/Carl_Levin,http://youtube.com/SenCarlLevin,6/28/1934,Sen.Levin@opencongress.org
Rep,Sander,Levin,D,MI,9,M,202-225-4961,http://levin.house.gov,https://levin.house.gov/contact-me/email-me,0B9oZ9Poh4Y5NeFN5dVQ0cHZiU3M,L000263,26918,H2MI17023,400238,N00003950,RepSandyLevin,http://www.opencongress.org/wiki/Sander_Levin,http://youtube.com/mi12yes,9/6/1931,Rep.Levin@opencongress.org
Rep,John,Lewis,D,GA,5,M,202-225-3801,http://johnlewis.house.gov,https://johnlewis.house.gov/contact-me/email-me-zip,0B9oZ9Poh4Y5NVHpiaGVHX09wNVU,L000287,26820,H6GA05217,400240,N00002577,RepJohnLewis,http://www.opencongress.org/wiki/John_Lewis,http://youtube.com/repjohnlewis,2/21/1940,Rep.Johnlewis@opencongress.org
Rep,Zoe,Lofgren,D,CA,19,F,202-225-3072,http://lofgren.house.gov,http://lofgren.house.gov/contact/,0B9oZ9Poh4Y5NUXdNcTFoNE5MX0E,L000397,21899,H4CA16049,400245,N00007479,RepZoeLofgren,http://www.opencongress.org/wiki/Zoe_Lofgren,http://youtube.com/RepZoeLofgren,12/21/1947,Rep.Lofgren@opencongress.org
Rep,Nita,Lowey,D,NY,17,F,202-225-6506,http://lowey.house.gov,https://lowey.house.gov/contact-form/,0B9oZ9Poh4Y5NT1RscXpIUEtRTHc,L000480,26982,H8NY20056,400246,N00001024,NitaLowey,http://www.opencongress.org/wiki/Nita_Lowey,http://youtube.com/nitalowey,7/5/1937,Rep.Lowey@opencongress.org
Rep,Frank,Lucas,R,OK,3,M,202-225-5565,http://lucas.house.gov,https://lucas.house.gov/contact-me/email-me,0B9oZ9Poh4Y5NT1BlaDYyUXhzMDA,L000491,27032,H4OK06056,400247,N00005559,RepFrankLucas,http://www.opencongress.org/wiki/Frank_Lucas,http://youtube.com/RepFrankLucas,1/6/1960,Rep.Lucas@opencongress.org
Sen,Mary,Landrieu,D,LA,Senior Seat,F,202-224-5824,http://www.landrieu.senate.gov,http://www.landrieu.senate.gov/?p=contact,0B9oZ9Poh4Y5NT2k4VVJzUE5rY0U,L000550,661,S6LA00227,300063,N00005395,SenLandrieu,http://www.opencongress.org/wiki/Mary_Landrieu,http://youtube.com/senatorlandrieu,11/23/1955,Sen.Landrieu@opencongress.org
Rep,Barbara,Lee,D,CA,13,F,202-225-2661,http://lee.house.gov,http://lee.house.gov/contact-the-office/email-me,0B9oZ9Poh4Y5Na0VuZEhLVzFLMFU,L000551,8315,H8CA09060,400237,N00008046,RepBarbaraLee,http://www.opencongress.org/wiki/Barbara_Lee,http://youtube.com/RepLee,7/16/1946,Rep.Lee@opencongress.org
Rep,Frank,LoBiondo,R,NJ,2,M,202-225-6572,http://lobiondo.house.gov,https://lobiondo.house.gov/contact-me/email-me,0B9oZ9Poh4Y5NMGVCSW1uZ0ZORE0,L000554,21890,H2NJ02037,400244,N00000851,RepLoBiondo,http://www.opencongress.org/wiki/Frank_LoBiondo,http://youtube.com/USRepFrankLoBiondo,5/12/1946,Rep.Lobiondo@opencongress.org
Rep,John,Larson,D,CT,1,M,202-225-2265,http://www.larson.house.gov,https://forms.house.gov/larson/contact_new.html,0B9oZ9Poh4Y5Nb3Q2NFd0N1dOdHc,L000557,17188,H8CT01046,400233,N00000575,RepJohnLarson,http://www.opencongress.org/wiki/John_Larson,http://youtube.com/RepJohnLarson,7/22/1948,Rep.Larson@opencongress.org
Rep,James,Langevin,D,RI,2,M,202-225-2735,http://langevin.house.gov,https://langevin.house.gov/contact-me/email-me,0B9oZ9Poh4Y5NNnBTZFNpcVJMTjA,L000559,55787,H0RI02139,400230,N00009724,JimLangevin,http://www.opencongress.org/wiki/James_Langevin,http://youtube.com/jimlangevin,4/22/1964,Rep.Langevin@opencongress.org
Rep,Rick,Larsen,D,WA,2,M,202-225-2605,http://larsen.house.gov,http://larsen.house.gov/contact-rick/email-rick,0B9oZ9Poh4Y5Nd3dqMHZLdHByekk,L000560,56231,H0WA02080,400232,N00009759,RepRickLarsen,http://www.opencongress.org/wiki/Rick_Larsen,http://youtube.com/congressmanlarsen,6/15/1965,Rep.Larsen@opencongress.org
Rep,Stephen,Lynch,D,MA,8,M,202-225-8273,http://lynch.house.gov,https://lynch.house.gov/contact-me/email-me,0B9oZ9Poh4Y5NaWUzNFhmWmY2cHM,L000562,4844,H2MA09072,400249,N00013855,RepStephenLynch,http://www.opencongress.org/wiki/Stephen_Lynch,http://youtube.com/RepLynch,3/31/1955,Rep.Lynch@opencongress.org
Rep,Daniel,Lipinski,D,IL,3,M,202-225-5701,http://www.lipinski.house.gov,https://lipinskiforms.house.gov/contact-form,0B9oZ9Poh4Y5NQS1mbU5FaTJvSFk,L000563,33692,H4IL03077,400630,N00027239,RepLipinski,http://www.opencongress.org/wiki/Daniel_Lipinski,http://youtube.com/lipinski03,7/15/1966,Rep.Lipinski@opencongress.org
Rep,Doug,Lamborn,R,CO,5,M,202-225-4422,http://lamborn.house.gov,https://lambornforms.house.gov/contact-form,0B9oZ9Poh4Y5NRHdYdmFxcVUwSjQ,L000564,2698,H6CO05159,412191,N00028133,RepDLamborn,http://www.opencongress.org/wiki/Douglas_Lamborn,http://youtube.com/CongressmanLamborn,5/24/1954,Rep.Lamborn@opencongress.org
Rep,David,Loebsack,D,IA,2,M,202-225-6576,http://loebsack.house.gov,https://loebsack.house.gov/forms/writeyourrep/,0B9oZ9Poh4Y5NWDNnXzlTT1Zqcm8,L000565,68964,H6IA02146,412209,N00027741,DaveLoebsack,http://www.opencongress.org/wiki/Dave_Loebsack,http://youtube.com/congressmanloebsack,12/23/1952,Rep.Loebsack@opencongress.org
Rep,Robert,Latta,R,OH,5,M,202-225-6405,http://latta.house.gov,https://latta.house.gov/contact/contactform.htm,0B9oZ9Poh4Y5NdDlKUzFXQzN4UWM,L000566,9926,H8OH05036,412256,N00012233,BobLatta,http://www.opencongress.org/wiki/Robert_Latta,http://youtube.com/CongressmanBobLatta,4/18/1956,Rep.Latta@opencongress.org
Rep,Leonard,Lance,R,NJ,7,M,202-225-5361,http://lance.house.gov,https://lance.house.gov/contact-me1,0B9oZ9Poh4Y5NZTFuMjFJUUNhc0k,L000567,4443,H6NJ12136,412290,N00000898,RepLanceNJ7,http://www.opencongress.org/wiki/Leonard_Lance,http://youtube.com/CongressmanLance,6/25/1952,Rep.Lance@opencongress.org
Rep,Blaine,Luetkemeyer,R,MO,3,M,202-225-2956,http://luetkemeyer.house.gov,https://luetkemeyer.house.gov/forms/writeyourrep/,0B9oZ9Poh4Y5NR0NGSWQtbTBIZkk,L000569,20400,H8MO09153,412292,N00030026,RepBlainePress,http://www.opencongress.org/wiki/Blaine_Luetkemeyer,http://youtube.com/BLuetkemeyer,5/7/1952,Rep.Luetkemeyer@opencongress.org
Rep,Ben,Luján,D,NM,3,M,202-225-6190,http://lujan.house.gov,https://forms.house.gov/lujan/contact-form.shtml,0B9oZ9Poh4Y5NYy1PTTlUb1d1dlk,L000570,102842,H8NM03196,412293,N00029562,RepBenRayLujan,http://www.opencongress.org/wiki/Ben_Lujan,http://youtube.com/Repbenraylujan,6/7/1972,Rep.Lujan@opencongress.org
Rep,Cynthia,Lummis,R,WY,0,F,202-225-2311,http://lummis.house.gov,http://lummis.house.gov/contact/,0B9oZ9Poh4Y5NS1VUYWhtUXhVa2s,L000571,15546,H8WY00148,412294,N00029788,CynthiaLummis,http://www.opencongress.org/wiki/Cynthia_Lummis,http://youtube.com/CynthiaLummis,9/10/1954,Rep.Lummis@opencongress.org
Rep,Raúl,Labrador,R,ID,1,M,202-225-6611,http://labrador.house.gov,https://labradorforms.house.gov/email-me,0B9oZ9Poh4Y5NcDdNRmRMRm9vMlU,L000573,57391,H0ID01253,412419,N00031377,Raul_Labrador,http://www.opencongress.org/wiki/Raul_Labrador,http://youtube.com/RepLabrador,12/8/1967,Rep.Labrador@opencongress.org
Rep,James,Lankford,R,OK,5,M,202-225-2132,http://lankford.house.gov,https://lankford.house.gov/contact-me/,0B9oZ9Poh4Y5NRElKRkxqYzdST3M,L000575,124938,H0OK05114,412464,N00031129,RepLankford,http://www.opencongress.org/wiki/James_Lankford,http://youtube.com/replankford,3/4/1968,Rep.Lankford@opencongress.org
Rep,Billy,Long,R,MO,7,M,202-225-6536,http://long.house.gov,https://longforms.house.gov/email-billy,0B9oZ9Poh4Y5NWnlnTVVpRlBQUkk,L000576,123401,H0MO07113,412445,N00030676,USRepLong,http://www.opencongress.org/wiki/Billy_Long,http://youtube.com/MOdistrict7,8/11/1955,Rep.Long@opencongress.org
Sen,Mike,Lee,R,UT,Junior Seat,M,202-224-5444,http://www.lee.senate.gov,http://www.lee.senate.gov/public/index.cfm/contact,0B9oZ9Poh4Y5NZ1VzRDVVU1UzRms,L000577,66395,S0UT00165,412495,N00031696,SenMikeLee,http://www.opencongress.org/wiki/Mike_Lee,http://youtube.com/senatormikelee,6/4/1971,Sen.Lee@opencongress.org
Rep,Doug,LaMalfa,R,CA,1,M,202-225-3076,http://lamalfa.house.gov,https://lamalfa.house.gov/contact/email-me,0B9oZ9Poh4Y5NeDFUVzZLZ0pjTU0,L000578,29713,H2CA02142,412510,N00033987,RepLaMalfa,,http://youtube.com/RepLaMalfa,7/2/1960,Rep.Lamalfa@opencongress.org
Rep,Alan,Lowenthal,D,CA,47,M,202-225-7924,http://lowenthal.house.gov,http://lowenthal.house.gov/contact/howtocontactme.htm,0B9oZ9Poh4Y5NODRtRUtGUWUzNUU,L000579,16469,H2CA00104,412521,N00033274,RepLowenthal,,http://youtube.com/RepLowenthal,3/8/1941,Rep.Lowenthal@opencongress.org
Rep,Michelle,Lujan Grisham,D,NM,1,F,202-225-6316,http://lujangrisham.house.gov,http://lujangrisham.house.gov/contact/email-me/,0B9oZ9Poh4Y5NLWhqeVpHMjZNUFU,L000580,102404,H8NM01257,412558,N00029400,RepLujanGrisham,,http://youtube.com/RepLujanGrisham,10/24/1959,Rep.Lujangrisham@opencongress.org
Rep,Carolyn,Maloney,D,NY,12,F,202-225-7944,http://maloney.house.gov,https://maloney.house.gov/contact-me/email-me,0B9oZ9Poh4Y5NQTREeTlqNzBKSGM,M000087,26978,H2NY14037,400251,N00000078,RepMaloney,http://www.opencongress.org/wiki/Carolyn_Maloney,,2/19/1946,Rep.Maloney@opencongress.org
